customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,first_billing_date,date_corrected,effective_start,churn,tenure_days,monthly_usage_hrs,feature_adoption_pct,days_since_login,total_billed,avg_payment_value,total_transactions,dunning_count,payment_count,last_billing_date,avg_days_late,max_days_late,late_payment_count,last_payment_date,dunning_ratio,days_since_last_payment,nps_latest,nps_first,nps_avg,nps_min,nps_count,last_survey_date,nps_trend,days_since_survey,ticket_count,critical_tickets,high_tickets,billing_tickets,technical_tickets,feature_req_tickets,open_tickets,resolved_tickets,last_ticket_date,open_ticket_ratio,critical_ticket_ratio,days_since_last_ticket,has_nps
C-1614,starter,annual,2021-08-31,3,,2021-01-31,1,2021-01-31,0,1430,29.3,62.2,13,5916.0,1479.0,4,0,4,2024-01-31,4.75,12,2,2024-01-31,0.0,335,2.0,1.0,1.5,1.0,2.0,2024-08-17,1.0,136.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-01-26,0.0,0.0,340.0,1
C-1615,professional,monthly,2021-01-31,7,,2021-03-31,0,2021-03-31,0,1371,118.8,93.8,69,14501.699999999999,322.26,45,0,45,2024-12-01,0.7333333333333333,15,3,2024-12-01,0.0,30,10.0,10.0,10.0,10.0,1.0,2024-12-21,0.0,10.0,14.0,2.0,5.0,4.0,3.0,1.0,1.0,13.0,2024-12-29,0.07142857142857142,0.14285714285714285,2.0,1
C-1616,starter,monthly,2021-04-30,5,,2021-05-31,0,2021-05-31,0,1310,48.9,68.6,86,7699.58,179.06,43,0,43,2024-12-01,0.32558139534883723,7,4,2024-12-01,0.0,30,9.0,9.0,9.0,9.0,1.0,2024-11-03,0.0,58.0,11.0,2.0,1.0,2.0,6.0,1.0,2.0,9.0,2024-12-26,0.18181818181818182,0.18181818181818182,5.0,1
C-1617,starter,monthly,2022-10-31,4,,2021-10-31,1,2021-10-31,0,1157,40.9,14.4,11,3675.73,96.72973684210527,38,0,38,2024-12-01,0.0,0,0,2024-12-01,0.0,30,9.0,6.0,7.5,6.0,2.0,2024-08-28,3.0,125.0,16.0,1.0,8.0,5.0,5.0,2.0,3.0,13.0,2024-12-23,0.1875,0.0625,8.0,1
C-1618,professional,annual,2021-02-28,10,2024-12-17,2023-10-01,0,2023-10-01,1,443,48.5,86.7,14,15116.400000000001,5038.8,3,1,2,2024-10-01,5.5,7,2,2024-10-05,0.3333333333333333,87,10.0,10.0,10.0,10.0,1.0,2024-07-19,0.0,165.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,2024-12-12,0.2,0.0,19.0,1
C-1619,starter,annual,2022-01-31,5,,2021-07-31,1,2021-07-31,0,1249,20.6,64.9,53,3024.0,756.0,4,0,4,2024-07-31,0.0,0,0,2024-07-31,0.0,153,3.0,3.0,3.0,3.0,1.0,2024-11-30,0.0,31.0,13.0,1.0,2.0,3.0,3.0,1.0,4.0,9.0,2024-12-25,0.3076923076923077,0.07692307692307693,6.0,1
C-1620,professional,annual,2022-02-28,5,,2022-01-31,1,2022-01-31,0,1065,68.8,39.1,14,28786.199999999997,5757.24,5,2,3,2024-01-31,6.0,9,3,2024-02-05,0.4,330,1.0,3.0,2.0,1.0,2.0,2024-10-29,-2.0,63.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,2024-12-28,0.0,0.25,3.0,1
C-1621,professional,annual,2022-02-28,6,2024-11-20,2021-08-31,1,2021-08-31,1,1177,112.2,63.0,41,16995.36,4248.84,4,0,4,2024-08-31,12.25,15,4,2024-09-15,0.0,107,10.0,10.0,10.0,10.0,2.0,2024-11-09,0.0,52.0,9.0,0.0,2.0,2.0,5.0,0.0,0.0,9.0,2024-11-07,0.0,0.0,54.0,1
C-1622,professional,monthly,2022-04-30,6,2024-12-04,2021-07-01,1,2021-07-01,1,1252,59.7,33.7,27,18227.58,433.99000000000007,42,0,42,2024-12-01,0.09523809523809523,2,2,2024-12-01,0.0,30,7.0,7.0,7.0,7.0,1.0,2024-10-30,0.0,62.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2024-10-29,0.6666666666666666,0.3333333333333333,63.0,1
C-1623,enterprise,monthly,2022-09-30,24,2024-11-09,2024-07-01,0,2024-07-01,1,131,64.5,80.2,52,15903.25,3180.65,5,0,5,2024-11-01,6.6,13,4,2024-11-01,0.0,60,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2024-03-19,0.5,0.5,287.0,0
C-1624,starter,monthly,2023-12-31,5,,2024-01-31,0,2024-01-31,0,335,46.8,80.0,10,1184.3700000000001,107.67000000000002,11,0,11,2024-12-01,3.272727272727273,14,4,2024-12-01,0.0,30,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,10.0,2.0,1.0,5.0,4.0,0.0,2.0,8.0,2024-12-03,0.2,0.2,28.0,0
C-1625,professional,monthly,2024-01-31,13,2024-11-04,2021-10-31,1,2021-10-31,1,1100,105.0,83.0,57,18263.22,493.6005405405406,37,0,37,2024-10-31,0.0,0,0,2024-10-31,0.0,61,9.0,7.0,8.0,7.0,2.0,2024-11-03,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,394.0,1
C-1626,enterprise,monthly,2023-02-28,92,2024-11-15,2021-12-31,1,2021-12-31,1,1050,60.2,86.3,46,160740.65,4592.59,35,0,35,2024-10-31,0.8285714285714286,9,5,2024-11-05,0.0,56,9.0,9.0,9.0,9.0,1.0,2024-07-28,0.0,156.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2024-10-27,0.0,0.3333333333333333,65.0,1
C-1627,enterprise,monthly,2023-02-28,15,,2023-05-31,0,2023-05-31,0,580,62.4,61.7,4,64438.12,3391.48,19,0,19,2024-12-01,0.5789473684210527,4,3,2024-12-01,0.0,30,0.0,0.0,0.0,0.0,1.0,2024-08-31,0.0,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024-12-28,0.0,0.0,3.0,1
C-1628,professional,monthly,2020-12-31,9,,2021-10-01,0,2021-10-01,0,1187,48.1,17.3,75,20337.33,521.47,39,0,39,2024-12-01,0.6153846153846154,14,3,2024-12-01,0.0,30,2.0,3.0,2.5,2.0,2.0,2024-07-06,-1.0,178.0,17.0,2.0,3.0,5.0,7.0,2.0,2.0,15.0,2024-12-15,0.11764705882352941,0.11764705882352941,16.0,1
C-1629,starter,annual,2022-12-31,3,2024-10-09,2021-03-31,1,2021-03-31,1,1288,4.8,10.2,83,4111.2,1027.8,4,0,4,2024-03-31,5.75,15,2,2024-04-08,0.0,267,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-27,0.0,1.0,95.0,0
C-1630,starter,monthly,2021-11-30,5,2024-12-29,2024-05-01,0,2024-05-01,1,242,8.1,41.9,2,468.88,58.61,8,0,8,2024-12-01,5.875,14,4,2024-12-01,0.0,30,5.0,6.0,5.5,5.0,2.0,2024-07-29,-1.0,155.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,2024-12-29,0.0,0.2,2.0,1
C-1631,enterprise,monthly,2021-04-30,84,2024-12-29,2023-03-03,0,2023-03-03,1,667,174.7,33.1,68,37478.979999999996,1703.59,22,0,22,2024-12-03,1.4545454545454546,14,4,2024-12-03,0.0,28,3.0,3.0,3.0,3.0,1.0,2024-07-15,0.0,169.0,13.0,0.0,4.0,2.0,5.0,2.0,6.0,7.0,2024-12-23,0.46153846153846156,0.0,8.0,1
C-1632,professional,annual,2022-08-31,13,2024-11-29,2021-01-31,1,2021-01-31,1,1398,115.3,31.8,32,22116.96,5529.24,4,0,4,2024-01-31,10.0,13,4,2024-02-13,0.0,322,7.0,7.0,7.0,7.0,1.0,2024-08-06,0.0,147.0,7.0,0.0,3.0,2.0,5.0,0.0,3.0,4.0,2024-11-26,0.42857142857142855,0.0,35.0,1
C-1633,starter,annual,2021-02-28,1,2024-10-02,2022-03-03,0,2022-03-03,1,944,44.5,49.9,90,7935.0,1587.0,5,2,3,2024-03-03,4.666666666666667,8,3,2024-03-08,0.4,298,10.0,10.0,10.0,10.0,1.0,2024-09-07,0.0,115.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,2024-05-11,0.25,0.75,234.0,1
C-1634,starter,annual,2022-05-31,4,2024-11-02,2024-10-01,0,2024-10-01,1,32,14.6,63.3,59,1730.76,1730.76,1,0,1,2024-10-01,13.0,13,1,2024-10-14,0.0,78,6.0,6.0,6.0,6.0,1.0,2024-07-01,0.0,183.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2024-10-13,0.5,0.0,79.0,1
C-1635,professional,monthly,2020-12-31,6,,2022-03-03,0,2022-03-03,0,1034,31.0,24.1,59,17903.039999999997,526.56,34,0,34,2024-12-03,0.0,0,0,2024-12-03,0.0,28,6.0,6.0,6.0,6.0,1.0,2024-12-19,0.0,12.0,16.0,1.0,5.0,6.0,5.0,1.0,2.0,14.0,2024-12-27,0.125,0.0625,4.0,1
C-1636,enterprise,monthly,2024-05-31,49,,2022-07-31,1,2022-07-31,0,884,264.9,20.8,59,144694.05,4989.45,29,0,29,2024-12-01,1.3448275862068966,12,5,2024-12-01,0.0,30,6.0,8.0,7.0,6.0,2.0,2024-07-27,-2.0,157.0,14.0,1.0,3.0,5.0,3.0,0.0,3.0,11.0,2024-12-29,0.21428571428571427,0.07142857142857142,2.0,1
C-1637,starter,monthly,2024-03-31,3,2024-11-21,2021-05-31,1,2021-05-31,1,1270,48.7,61.7,40,8039.639999999999,191.42,42,0,42,2024-10-31,0.0,0,0,2024-10-31,0.0,61,9.0,9.0,9.0,9.0,1.0,2024-03-23,0.0,283.0,9.0,0.0,2.0,3.0,3.0,0.0,1.0,8.0,2024-11-19,0.1111111111111111,0.0,42.0,1
C-1638,starter,annual,2021-03-31,5,2024-12-20,2022-01-31,0,2022-01-31,1,1054,59.1,66.5,11,3427.2000000000003,1142.4,3,0,3,2024-01-31,8.333333333333334,13,3,2024-02-13,0.0,322,9.0,10.0,9.5,9.0,2.0,2024-11-11,-1.0,50.0,11.0,2.0,3.0,0.0,4.0,2.0,2.0,9.0,2024-12-13,0.18181818181818182,0.18181818181818182,18.0,1
C-1639,professional,annual,2021-11-30,11,2024-11-19,2024-10-31,0,2024-10-31,1,19,28.7,12.4,42,46930.8,9386.16,5,4,1,2024-10-31,14.0,14,1,2024-11-14,0.8,47,4.0,4.0,4.0,4.0,1.0,2024-07-30,0.0,154.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2024-06-24,0.5,0.0,190.0,1
C-1640,enterprise,monthly,2022-07-31,24,,2021-07-01,1,2021-07-01,0,1279,143.5,45.8,70,165035.13999999998,3929.408095238095,42,0,42,2024-12-01,0.9285714285714286,14,3,2024-12-01,0.0,30,9.0,10.0,9.5,9.0,2.0,2024-07-29,-1.0,155.0,7.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,2024-12-29,0.2857142857142857,0.0,2.0,1
C-1641,enterprise,annual,2023-08-31,96,2024-11-13,2021-10-31,1,2021-10-31,1,1109,248.4,14.1,49,235193.28,58798.32,4,0,4,2024-10-31,4.25,11,3,2024-10-31,0.0,61,6.0,3.0,4.5,3.0,2.0,2024-09-26,3.0,96.0,8.0,2.0,3.0,2.0,4.0,1.0,1.0,7.0,2024-11-09,0.125,0.25,52.0,1
C-1642,starter,monthly,2024-07-31,2,2024-10-31,2023-05-01,1,2023-05-01,1,549,58.1,18.8,61,1390.68,77.26,18,0,18,2024-10-01,2.111111111111111,15,4,2024-10-01,0.0,91,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2024-10-22,1.0,1.0,70.0,0
C-1643,professional,annual,2023-10-31,11,2024-11-01,2021-12-31,1,2021-12-31,1,1036,149.7,41.3,60,11492.16,2873.04,4,1,3,2023-12-31,8.666666666666666,14,3,2024-01-06,0.25,360,7.0,7.0,7.0,7.0,1.0,2024-08-24,0.0,129.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2024-10-29,0.3333333333333333,0.3333333333333333,63.0,1
C-1644,starter,monthly,2021-11-30,1,2024-11-03,2021-08-31,1,2021-08-31,1,1160,31.7,58.3,58,4415.97,113.23,39,0,39,2024-10-31,0.358974358974359,10,3,2024-10-31,0.0,61,1.0,4.0,2.5,1.0,2.0,2024-09-14,-3.0,108.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-02-06,0.0,0.0,329.0,1
C-1645,starter,annual,2021-03-31,4,,2021-07-01,0,2021-07-01,0,1279,12.5,10.1,80,4048.32,1012.08,4,0,4,2024-07-01,0.75,3,1,2024-07-01,0.0,183,7.0,7.0,7.0,7.0,1.0,2024-10-23,0.0,69.0,14.0,3.0,1.0,7.0,4.0,1.0,4.0,10.0,2024-12-26,0.2857142857142857,0.21428571428571427,5.0,1
C-1646,starter,monthly,2023-12-31,1,2024-12-14,2023-10-31,1,2023-10-31,1,410,58.3,26.1,17,967.12,69.08,14,0,14,2024-12-01,0.0,0,0,2024-12-01,0.0,30,7.0,6.0,6.5,6.0,2.0,2024-09-14,1.0,108.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,2024-11-24,0.0,0.4,37.0,1
C-1647,enterprise,annual,2024-09-30,26,,2021-12-31,1,2021-12-31,0,1096,100.6,64.7,6,48155.399999999994,16051.799999999997,3,0,3,2023-12-31,3.3333333333333335,9,2,2024-01-01,0.0,365,2.0,2.0,2.0,2.0,1.0,2024-12-28,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2024-12-22,0.0,0.0,9.0,1
C-1648,professional,monthly,2021-04-30,3,2024-10-23,2021-01-31,1,2021-01-31,1,1361,115.4,76.4,69,20213.78,439.42999999999995,46,0,46,2024-10-01,0.2608695652173913,12,1,2024-10-01,0.0,91,4.0,4.0,4.0,4.0,1.0,2024-04-11,0.0,264.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2024-10-21,0.5,0.5,71.0,1
C-1649,enterprise,monthly,2024-03-31,63,2024-11-18,2023-05-31,1,2023-05-31,1,537,105.0,25.1,43,67098.59999999999,3727.6999999999994,18,0,18,2024-10-31,1.4444444444444444,10,5,2024-10-31,0.0,61,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,11.0,1.0,2.0,6.0,3.0,2.0,2.0,9.0,2024-11-18,0.18181818181818182,0.09090909090909091,43.0,0
C-1650,professional,monthly,2024-10-31,7,2024-11-05,2023-08-31,1,2023-08-31,1,432,57.4,19.4,90,5139.75,342.65,15,0,15,2024-10-31,1.6666666666666667,11,3,2024-10-31,0.0,61,9.0,9.0,9.0,9.0,1.0,2024-07-10,0.0,174.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2024-10-31,0.0,0.0,61.0,1
C-1651,enterprise,monthly,2024-09-30,88,2024-12-05,2024-07-31,1,2024-07-31,1,127,98.5,27.8,26,11942.349999999999,2388.47,5,0,5,2024-12-01,3.0,15,1,2024-12-01,0.0,30,2.0,2.0,2.0,2.0,1.0,2024-09-26,0.0,96.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2024-11-15,0.0,0.0,46.0,1
C-1652,enterprise,annual,2024-03-31,75,,2022-03-31,1,2022-03-31,0,1006,50.8,23.3,89,35807.399999999994,11935.799999999997,3,0,3,2024-03-31,6.333333333333333,11,2,2024-03-31,0.0,275,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2024-12-18,0.3333333333333333,0.0,13.0,0
C-1653,enterprise,annual,2023-06-30,57,,2024-07-01,0,2024-07-01,0,183,287.0,18.5,69,54844.08,54844.08,1,0,1,2024-07-01,14.0,14,1,2024-07-15,0.0,169,8.0,8.0,8.0,8.0,1.0,2024-09-10,0.0,112.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,2024-11-26,0.2,0.0,35.0,1
C-1654,professional,monthly,2023-08-31,5,2024-11-27,2021-07-01,1,2021-07-01,1,1245,94.8,60.4,34,10117.57,246.76999999999998,41,0,41,2024-11-01,0.5853658536585366,12,4,2024-11-01,0.0,60,5.0,5.0,5.0,5.0,1.0,2024-07-14,0.0,170.0,9.0,1.0,1.0,3.0,3.0,2.0,1.0,8.0,2024-11-27,0.1111111111111111,0.1111111111111111,34.0,1
C-1655,professional,monthly,2022-02-28,15,2024-11-09,2022-12-01,0,2022-12-01,1,709,118.2,22.8,52,18162.239999999998,756.7599999999999,24,0,24,2024-11-01,0.0,0,0,2024-11-01,0.0,60,7.0,7.0,7.0,7.0,1.0,2024-07-22,0.0,162.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,2024-10-24,0.0,0.0,68.0,1
C-1656,starter,monthly,2021-12-31,4,2024-10-12,2023-10-01,0,2023-10-01,1,377,23.3,68.8,80,1244.88,95.76,13,0,13,2024-10-01,0.23076923076923078,2,2,2024-10-01,0.0,91,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2024-02-12,1.0,0.0,323.0,0
C-1657,enterprise,annual,2022-03-31,10,2024-12-08,2021-01-31,1,2021-01-31,1,1407,102.0,14.0,23,228782.4,57195.6,4,0,4,2024-01-31,3.0,12,1,2024-01-31,0.0,335,3.0,3.0,3.0,3.0,1.0,2024-03-27,0.0,279.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,2024-10-31,0.0,0.3333333333333333,61.0,1
C-1658,enterprise,monthly,2024-02-29,37,,2022-10-31,1,2022-10-31,0,792,127.8,66.3,88,129053.6,4963.6,26,0,26,2024-12-01,0.0,0,0,2024-12-01,0.0,30,5.0,7.0,6.0,5.0,2.0,2024-12-12,-2.0,19.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,2024-12-05,0.0,0.0,26.0,1
C-1659,professional,monthly,2023-07-31,5,,2020-12-31,1,2020-12-31,0,1461,28.5,36.9,56,14203.68,295.91,48,0,48,2024-12-01,0.7083333333333334,12,4,2024-12-01,0.0,30,0.0,0.0,0.0,0.0,1.0,2024-09-04,0.0,118.0,6.0,0.0,3.0,1.0,4.0,0.0,0.0,6.0,2024-12-30,0.0,0.0,1.0,1
C-1660,professional,annual,2021-01-31,11,,2022-10-01,0,2022-10-01,0,822,75.8,20.7,11,41226.6,8245.32,5,2,3,2024-10-01,3.3333333333333335,7,3,2024-10-03,0.4,89,7.0,7.0,7.0,7.0,1.0,2024-09-16,0.0,106.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2024-11-04,0.3333333333333333,0.3333333333333333,57.0,1
C-1661,starter,monthly,2024-02-29,3,,2024-10-01,0,2024-10-01,0,91,8.7,43.4,42,709.4,141.88,5,2,3,2024-12-01,5.333333333333333,10,3,2024-12-02,0.4,29,2.0,3.0,2.5,2.0,2.0,2024-07-11,-1.0,173.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2024-11-28,0.6666666666666666,0.3333333333333333,33.0,1
C-1662,starter,monthly,2023-07-31,4,,2022-12-01,1,2022-12-01,0,761,33.0,70.4,2,4619.25,184.77,25,0,25,2024-12-01,1.48,15,4,2024-12-14,0.0,17,3.0,3.0,3.0,3.0,1.0,2024-12-09,0.0,22.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2024-11-12,0.0,0.0,49.0,1
C-1663,starter,monthly,2021-08-31,5,2024-11-22,2021-07-31,1,2021-07-31,1,1210,28.6,29.6,76,3089.6,77.24,40,0,40,2024-10-31,0.25,10,1,2024-10-31,0.0,61,0.0,0.0,0.0,0.0,1.0,2024-08-27,0.0,126.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2024-11-22,0.0,0.0,39.0,1
C-1664,starter,monthly,2024-09-30,1,2024-10-16,2022-03-03,1,2022-03-03,1,958,52.3,51.8,76,4210.24,131.57,32,0,32,2024-10-03,0.3125,5,2,2024-10-03,0.0,89,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,6.0,3.0,1.0,1.0,0.0,3.0,2.0,4.0,2024-10-12,0.3333333333333333,0.5,80.0,0
C-1665,enterprise,monthly,2024-08-31,31,,2023-10-31,1,2023-10-31,0,427,290.6,57.1,32,44820.579999999994,3201.47,14,0,14,2024-12-01,0.14285714285714285,2,1,2024-12-01,0.0,30,6.0,6.0,6.0,6.0,1.0,2024-07-30,0.0,154.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2024-11-07,0.0,0.0,54.0,1
C-1666,starter,annual,2022-03-31,4,,2023-05-31,0,2023-05-31,0,580,15.7,32.2,9,2432.88,1216.44,2,0,2,2024-05-31,0.0,0,0,2024-05-31,0.0,214,6.0,6.0,6.0,6.0,1.0,2024-08-21,0.0,132.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2024-12-08,0.5,0.0,23.0,1
C-1667,starter,annual,2022-04-30,2,2024-11-19,2022-01-31,1,2022-01-31,1,1023,9.0,22.3,82,9327.39,1865.4779999999998,5,2,3,2024-01-31,7.333333333333333,9,3,2024-02-07,0.4,328,4.0,4.0,4.0,4.0,1.0,2024-09-08,0.0,114.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2024-11-08,0.25,0.25,53.0,1
C-1668,professional,monthly,2022-06-30,12,,2022-07-01,0,2022-07-01,0,914,106.8,55.5,85,20202.6,673.42,30,0,30,2024-12-01,1.2666666666666666,11,4,2024-12-01,0.0,30,6.0,6.0,6.0,6.0,1.0,2024-07-30,0.0,154.0,13.0,5.0,4.0,4.0,7.0,0.0,1.0,12.0,2024-12-22,0.07692307692307693,0.38461538461538464,9.0,1
C-1669,professional,monthly,2022-01-31,6,,2023-03-03,0,2023-03-03,0,669,54.1,63.5,17,5461.0599999999995,248.23,22,0,22,2024-12-03,2.1363636363636362,15,5,2024-12-03,0.0,28,9.0,10.0,9.5,9.0,2.0,2024-12-19,-1.0,12.0,14.0,1.0,6.0,1.0,4.0,2.0,5.0,9.0,2024-12-29,0.35714285714285715,0.07142857142857142,2.0,1
C-1670,starter,monthly,2023-08-31,5,2024-11-14,2024-08-31,0,2024-08-31,1,75,14.7,17.3,68,365.85,121.95,3,0,3,2024-10-31,9.333333333333334,15,3,2024-11-15,0.0,46,2.0,0.0,1.0,0.0,2.0,2024-11-01,2.0,60.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,2024-10-29,0.25,0.25,63.0,1
C-1671,starter,monthly,2022-06-30,3,,2024-03-31,0,2024-03-31,0,275,36.9,32.4,42,735.57,81.73,9,0,9,2024-12-01,0.0,0,0,2024-12-01,0.0,30,9.0,10.0,9.5,9.0,2.0,2024-09-15,-1.0,107.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2024-11-29,0.0,0.25,32.0,1
C-1672,professional,annual,2021-09-30,17,,2024-12-01,0,2024-12-01,0,30,123.2,64.3,7,41667.600000000006,8333.52,5,4,1,2024-12-01,7.0,7,1,2024-12-08,0.8,23,9.0,9.0,9.0,9.0,1.0,2024-07-31,0.0,153.0,7.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,2024-12-29,0.2857142857142857,0.14285714285714285,2.0,1
C-1673,starter,annual,2021-02-28,5,,2021-08-31,0,2021-08-31,0,1218,16.8,43.6,61,7618.56,1904.64,4,0,4,2024-08-31,3.0,12,1,2024-08-31,0.0,122,5.0,5.0,5.0,5.0,1.0,2024-08-31,0.0,122.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,2024-11-01,0.0,0.3333333333333333,60.0,1
C-1674,enterprise,monthly,2023-10-31,34,,2021-05-31,1,2021-05-31,0,1310,195.5,56.7,66,175839.47,4089.29,43,0,43,2024-12-01,0.5348837209302325,9,4,2024-12-01,0.0,30,10.0,10.0,10.0,10.0,2.0,2024-07-12,0.0,172.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2024-11-30,0.2,0.2,31.0,1
C-1675,professional,annual,2023-11-30,19,2024-11-18,2021-01-31,1,2021-01-31,1,1387,77.5,35.8,43,18829.44,4707.36,4,0,4,2024-01-31,3.75,14,2,2024-01-31,0.0,335,0.0,0.0,0.0,0.0,1.0,2024-10-14,0.0,78.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2024-10-13,0.6666666666666666,0.0,79.0,1
C-1676,professional,monthly,2020-12-31,17,2024-11-11,2021-05-01,0,2021-05-01,1,1290,73.9,92.4,50,10835.57,251.98999999999998,43,0,43,2024-11-01,0.4418604651162791,9,3,2024-11-01,0.0,60,10.0,10.0,10.0,10.0,1.0,2024-06-11,0.0,203.0,5.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2024-10-12,0.6,0.4,80.0,1
C-1677,professional,annual,2024-05-31,8,,2022-10-31,1,2022-10-31,0,792,107.7,36.3,39,27200.879999999997,9066.96,3,0,3,2024-10-31,3.3333333333333335,7,2,2024-11-07,0.0,54,4.0,5.0,4.5,4.0,2.0,2024-10-10,-1.0,82.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,5.0,2024-10-13,0.0,0.0,79.0,1
C-1678,enterprise,monthly,2024-05-31,87,2024-10-09,2021-03-03,1,2021-03-03,1,1316,117.1,48.5,83,191518.36,4352.69,44,0,44,2024-10-03,0.0,0,0,2024-10-03,0.0,89,3.0,3.0,3.0,3.0,1.0,2024-06-12,0.0,202.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-10-08,0.0,0.0,84.0,1
C-1679,starter,monthly,2022-01-31,3,2024-12-15,2022-01-31,0,2022-01-31,1,1049,20.8,78.0,16,3123.3999999999996,89.24,35,0,35,2024-12-01,0.14285714285714285,5,1,2024-12-01,0.0,30,10.0,8.0,9.0,8.0,2.0,2024-08-11,2.0,142.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,2024-10-15,0.0,0.0,77.0,1
C-1680,enterprise,annual,2022-01-31,81,,2022-03-03,0,2022-03-03,0,1034,175.7,18.5,16,126633.24,42211.08,3,0,3,2024-03-03,5.0,12,2,2024-03-03,0.0,303,0.0,0.0,0.0,0.0,1.0,2024-08-06,0.0,147.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2024-10-28,0.25,0.25,64.0,1
C-1681,starter,annual,2023-07-31,5,,2022-03-03,1,2022-03-03,0,1034,15.6,69.6,19,5135.4,1711.8,3,0,3,2024-03-03,4.333333333333333,13,1,2024-03-03,0.0,303,0.0,0.0,0.0,0.0,1.0,2024-11-09,0.0,52.0,5.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,2024-11-18,0.6,0.0,43.0,1
C-1682,enterprise,annual,2022-04-30,85,2024-10-25,2022-05-01,0,2022-05-01,1,908,278.9,47.3,67,155534.4,31106.879999999997,5,2,3,2024-05-01,9.666666666666666,15,3,2024-05-16,0.4,229,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,4.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,2024-10-21,0.75,0.0,71.0,0
C-1683,professional,monthly,2023-12-31,3,,2022-10-01,1,2022-10-01,0,822,27.8,66.6,62,12663.539999999999,469.02,27,0,27,2024-12-01,0.7037037037037037,14,2,2024-12-01,0.0,30,3.0,0.0,1.5,0.0,2.0,2024-10-12,3.0,80.0,17.0,1.0,3.0,3.0,8.0,3.0,2.0,15.0,2024-12-26,0.11764705882352941,0.058823529411764705,5.0,1
